"player_id","player_name","nickname","team_id","team_abbreviation","age","gp","w","l","w_pct","min","fgm","fga","fg_pct","fg3m","fg3a","fg3_pct","ftm","fta","ft_pct","oreb","dreb","reb","ast","tov","stl","blk","blka","pf","pfd","pts","plus_minus","nba_fantasy_pts","dd2","td3","wnba_fantasy_pts","gp_rank","w_rank","l_rank","w_pct_rank","min_rank","fgm_rank","fga_rank","fg_pct_rank","fg3m_rank","fg3a_rank","fg3_pct_rank","ftm_rank","fta_rank","ft_pct_rank","oreb_rank","dreb_rank","reb_rank","ast_rank","tov_rank","stl_rank","blk_rank","blka_rank","pf_rank","pfd_rank","pts_rank","plus_minus_rank","nba_fantasy_pts_rank","dd2_rank","td3_rank","wnba_fantasy_pts_rank","team_count"
1643539,"Henri Veesaar","Henri",1610612737,"ATL",22,1,1,0,1,19,5,8,0.625,2,5,0.4,1,2,0.5,1,5,6,1,1,1,1,0,2,2,14,17,27.7,0,0,27,1,1,16,1,21,8,13,4,4,6,4,12,11,14,12,3,6,16,14,9,4,15,12,16,10,3,10,4,1,10,1
1643593,"Izaiyah Nelson","Izaiyah",1610612753,"ORL",22,1,0,1,0,15.1,1,4,0.25,0,1,0,0,0,0,2,3,5,0,2,1,1,0,3,0,2,7,12,0,0,11,1,15,1,15,26,22,23,22,17,20,17,18,20,18,7,10,9,25,7,9,4,15,7,25,24,8,24,4,1,23,1
1643551,"Ja'Kobi Gillespie","Ja'Kobi",1610612759,"SAS",22,1,0,1,0,20.2,4,10,0.4,2,5,0.4,0,1,0,3,0,3,6,1,2,1,1,3,1,10,-3,30.6,0,0,27,1,15,1,15,18,10,9,10,4,6,4,18,14,18,4,26,16,4,14,4,4,4,7,20,15,20,9,4,1,10,1
1643555,"Jaron Pierre Jr.","Jaron",1610612740,"NOP",23,1,0,1,0,11.8,1,5,0.2,0,2,0,0,0,0,0,0,0,1,2,1,0,0,2,1,2,-8,4.5,0,0,5,1,15,1,15,29,22,21,26,17,18,17,18,20,18,24,26,28,16,7,9,15,15,12,20,24,22,28,4,1,28,1
1643413,"Keaton Wagler","Keaton",1610612746,"LAC",19,1,0,1,0,26.6,1,7,0.143,1,5,0.2,3,4,0.75,1,1,2,1,1,0,0,1,5,4,7,-23,9.9,0,0,11,1,15,1,15,8,22,14,27,10,6,15,6,5,9,12,19,23,16,14,20,15,4,3,7,17,29,26,4,1,23,1
1643412,"Kingston Flemings","Kingston",1610612737,"ATL",19,1,1,0,1,20.4,2,7,0.286,1,3,0.333,0,1,0,1,0,1,7,1,1,0,0,2,3,5,12,18.7,0,0,16,1,1,16,1,17,16,14,20,10,16,9,18,14,18,12,26,26,1,14,9,15,15,12,12,19,5,17,4,1,17,1
1642889,"Labaron Philon","Labaron",1610612755,"PHI",20,1,1,0,1,29.2,6,19,0.316,4,10,0.4,1,2,0.5,1,2,3,7,3,1,0,4,1,2,18,3,32.1,0,0,34,1,1,16,1,3,4,2,18,1,1,4,12,11,14,12,15,16,1,3,9,15,1,18,16,6,13,7,4,1,4,1
1643650,"Lajae Jones","Lajae",1610612744,"GSW",22,1,1,0,1,14.7,4,5,0.8,2,2,1,1,1,1,0,5,5,0,1,0,1,1,1,2,11,14,19,0,0,20,1,1,16,1,27,10,21,1,4,18,1,12,14,1,24,3,9,25,14,20,4,4,18,16,13,4,15,4,1,15,1
1643576,"Maliq Brown","Maliq",1610612759,"SAS",22,1,0,1,0,20.8,0,0,0,0,0,0,0,0,0,1,2,3,1,0,3,0,0,4,0,0,1,14.1,0,0,10,1,15,1,15,16,28,29,28,17,25,17,18,20,18,12,15,16,16,25,2,15,15,4,25,28,18,22,4,1,25,1
1643516,"Morez Johnson","Morez",1610612742,"DAL",20,1,0,1,0,25.8,8,12,0.667,1,4,0.25,0,0,0,1,7,8,3,1,2,2,0,6,0,17,-4,42.1,0,0,37,1,15,1,15,11,1,7,3,10,11,13,18,20,18,12,1,2,8,14,4,2,15,2,25,7,21,2,4,1,3,1
1643568,"Nick Martinelli","Nick",1610612746,"LAC",22,1,0,1,0,21.5,2,7,0.286,0,1,0,4,7,0.571,1,4,5,2,3,0,0,0,2,6,11,2,17,0,0,18,1,15,1,15,15,16,14,20,17,20,17,4,4,13,12,8,9,11,3,20,15,15,12,4,13,15,18,4,1,16,1
1643547,"Sergio De Larrea","Sergio",1610612742,"DAL",20,1,0,1,0,28,3,13,0.231,1,8,0.125,1,1,1,1,5,6,4,1,1,1,2,2,1,9,-12,27.2,0,0,24,1,15,1,15,4,14,6,24,10,3,16,12,14,1,12,3,6,6,14,9,4,2,12,20,16,26,12,4,1,14,1
1643542,"Tarris Reed Jr.","Tarris",1610612759,"SAS",22,1,0,1,0,18,5,9,0.556,0,1,0,2,2,1,4,4,8,2,2,1,0,1,3,3,14,-8,27.6,1,0,26,1,15,1,15,24,8,11,6,17,20,17,8,11,1,1,8,2,11,7,9,15,4,7,12,10,22,11,1,1,12,1
1643588,"Tobi Lawal","Tobi",1610612742,"DAL",23,1,0,1,0,13.8,2,6,0.333,1,3,0.333,0,0,0,2,2,4,1,0,0,1,1,0,4,5,-8,14.3,0,0,13,1,15,1,15,28,16,18,13,10,16,9,18,20,18,7,15,14,16,25,20,4,4,27,7,19,22,21,4,1,20,1
1643626,"Trey Kaufman-Renn","Trey",1610612750,"MIN",23,1,1,0,1,15.8,1,3,0.333,0,1,0,0,0,0,4,1,5,0,1,1,0,0,1,0,2,5,10,0,0,9,1,1,16,1,25,22,27,13,17,20,17,18,20,18,1,19,9,25,14,9,15,15,18,25,24,11,25,4,1,26,1
1642391,"Ugonna Onyenso","Ugonna",1610612765,"DET",21,1,0,1,0,19.9,1,3,0.333,0,0,0,0,0,0,1,3,4,0,0,3,1,1,1,2,2,-15,18.8,0,0,14,1,15,1,15,19,22,27,13,17,25,17,18,20,18,12,10,14,25,25,2,4,4,18,16,24,27,16,4,1,18,1
1643585,"Vsevolod Ishchenko","Vsevolod",1610612742,"DAL",21,1,0,1,0,26,2,4,0.5,0,0,0,2,3,0.667,1,2,3,1,0,1,0,0,2,4,7,-1,15.1,0,0,13,1,15,1,15,10,16,23,8,17,25,17,8,10,12,12,15,16,16,25,9,15,15,12,7,17,19,20,4,1,20,1
1642865,"Yaxel Lendeborg","Yaxel",1610612744,"GSW",23,1,1,0,1,27.3,6,11,0.545,2,4,0.5,2,4,0.5,4,5,9,5,2,0,0,0,4,5,17,22,33.3,1,0,33,1,1,16,1,6,4,8,7,4,11,3,8,5,14,1,3,1,5,7,20,15,15,4,5,7,1,5,1,1,7,1
1643544,"Zuby Ejiofor","Zuby",1610612737,"ATL",22,1,1,0,1,18,1,4,0.25,1,4,0.25,1,1,1,2,1,3,3,1,0,0,0,3,3,5,5,12.1,0,0,12,1,1,16,1,23,22,23,22,10,11,13,12,14,1,7,19,16,8,14,20,15,15,7,12,19,11,23,4,1,22,1
