"player_id","player_name","nickname","team_id","team_abbreviation","age","gp","w","l","w_pct","min","fgm","fga","fg_pct","fg3m","fg3a","fg3_pct","ftm","fta","ft_pct","oreb","dreb","reb","ast","tov","stl","blk","blka","pf","pfd","pts","plus_minus","nba_fantasy_pts","dd2","td3","wnba_fantasy_pts","gp_rank","w_rank","l_rank","w_pct_rank","min_rank","fgm_rank","fga_rank","fg_pct_rank","fg3m_rank","fg3a_rank","fg3_pct_rank","ftm_rank","fta_rank","ft_pct_rank","oreb_rank","dreb_rank","reb_rank","ast_rank","tov_rank","stl_rank","blk_rank","blka_rank","pf_rank","pfd_rank","pts_rank","plus_minus_rank","nba_fantasy_pts_rank","dd2_rank","td3_rank","wnba_fantasy_pts_rank","team_count"
1643018,"LJ Cryer","LJ",1710612744,"GWG",24,1,1,0,1,18.6,4,8,0.5,3,6,0.5,1,1,1,0,1,1,5,0,0,0,1,2,0,12,14,20.7,0,0,21,1,1,22,1,22,10,10,17,4,5,7,11,16,1,27,30,35,4,31,21,16,5,10,33,10,8,19,1,1,14,1
1642950,"Lachlan Olbrich","Lachlan",1710612744,"GWG",22,1,1,0,1,19,3,6,0.5,0,0,0,0,4,0,2,3,5,4,0,0,1,0,2,8,6,27,21,0,0,17,1,1,22,1,20,17,18,17,22,35,22,20,2,20,3,8,6,5,31,21,4,15,10,1,23,2,18,1,1,22,1
1643650,"Lajae Jones","Lajae",1710612744,"GWG",22,1,1,0,1,19,1,3,0.333,1,2,0.5,0,0,0,0,3,3,2,0,1,0,0,3,2,3,19,12.6,0,0,11,1,1,22,1,21,30,32,27,14,20,7,20,29,20,27,8,18,17,31,12,16,15,6,12,32,4,28,1,1,29,1
1642502,"Malevy Leons","Malevy",1710612744,"GWG",26,1,1,0,1,22,5,8,0.625,1,2,0.5,0,1,0,2,2,4,4,1,3,0,0,1,1,11,28,29.8,0,0,26,1,1,22,1,12,7,10,12,14,20,7,20,16,20,3,21,9,5,17,2,16,15,25,21,13,1,8,1,1,9,1
1643576,"Maliq Brown","Maliq",1610612759,"SAS",22,1,0,1,0,21.9,4,7,0.571,2,4,0.5,0,0,0,0,3,3,0,1,1,1,1,1,1,10,-5,18.6,0,0,19,1,23,1,23,13,10,14,15,8,11,7,20,29,20,27,8,18,32,17,12,4,5,25,21,15,25,22,1,1,17,1
1642939,"Miles Kelly","Miles",1610612759,"SAS",23,1,0,1,0,23.9,7,13,0.538,2,5,0.4,0,0,0,1,3,4,2,2,1,0,0,4,0,16,-6,24.8,0,0,26,1,23,1,23,9,2,3,16,8,7,16,20,29,20,9,8,9,17,9,12,16,15,1,33,6,28,12,1,1,9,1
1642066,"Myron Gardner","Myron",1610612748,"MIA",25,1,1,0,1,6.8,1,3,0.333,0,2,0,0,0,0,1,3,4,2,1,0,0,0,2,1,2,5,8.8,0,0,8,1,1,22,1,41,30,32,27,22,20,22,20,29,20,9,8,9,17,17,21,16,15,10,21,33,15,33,1,1,33,1
1643614,"Peter Suder","Peter",1610612747,"LAL",126,1,0,1,0,24.4,1,6,0.167,0,3,0,0,0,0,0,3,3,1,4,0,0,0,2,0,2,-16,3.1,0,0,6,1,23,1,23,8,30,18,39,22,13,22,20,29,20,27,8,18,25,1,21,16,15,10,33,33,38,38,1,1,35,1
1642930,"RJ Davis","RJ",1610612759,"SAS",24,1,0,1,0,18.3,4,8,0.5,3,5,0.6,2,3,0.667,0,2,2,3,0,1,0,0,1,3,15,16,24.9,0,0,25,1,23,1,23,24,10,10,17,4,7,6,5,5,17,27,21,29,9,31,12,16,15,25,6,8,7,11,1,1,12,1
1643153,"RJ Melendez","RJ",1610612759,"SAS",23,1,0,1,0,16.8,2,5,0.4,2,3,0.667,0,1,0,1,1,2,0,1,0,4,0,2,1,6,1,19.4,0,0,18,1,23,1,23,31,22,25,25,8,13,4,20,16,20,9,30,29,32,17,21,1,15,10,21,23,18,21,1,1,20,1
1643597,"Robert McCray V","Robert",1610612747,"LAL",23,1,0,1,0,10.1,0,6,0,0,3,0,0,1,0,1,1,2,0,1,0,0,1,1,1,0,-10,1.4,0,0,2,1,23,1,23,37,40,18,40,22,13,22,20,16,20,9,30,29,32,17,21,16,5,25,21,40,35,42,1,1,42,1
1643553,"Ryan Conwell","Ryan",1610612748,"MIA",22,1,1,0,1,29.2,4,12,0.333,3,7,0.429,4,4,1,0,3,3,3,2,0,0,0,2,4,21,10,27.1,0,0,30,1,1,22,1,2,10,6,27,4,3,14,1,2,1,27,8,18,9,9,21,16,15,10,4,1,11,9,1,1,6,1
1643542,"Tarris Reed Jr.","Tarris",1610612759,"SAS",22,1,0,1,0,27.1,3,10,0.3,0,1,0,3,3,1,3,4,7,0,1,0,1,1,1,2,10,-7,20.4,0,0,19,1,23,1,23,6,17,8,32,22,26,22,2,5,1,1,5,1,32,17,21,4,5,25,12,15,30,20,1,1,17,1
1643621,"Tre Donaldson","Tre",1610612748,"MIA",22,1,1,0,1,18,1,3,0.333,0,1,0,0,0,0,1,3,4,2,3,0,1,0,2,0,2,-3,9.8,0,0,10,1,1,22,1,27,30,32,27,22,26,22,20,29,20,9,8,9,17,5,21,4,15,10,33,33,21,31,1,1,32,1
1631211,"Trevor Keels","Trevor",1610612748,"MIA",22,1,1,0,1,27,6,13,0.462,2,5,0.4,2,2,1,1,6,7,3,2,2,0,3,1,3,18,-4,34.9,0,0,34,1,1,22,1,7,4,3,23,8,7,16,5,8,1,9,1,1,9,9,7,16,1,25,6,5,23,3,1,1,3,1
1642884,"Vladislav Goldin","Vladislav",1610612748,"MIA",25,1,1,0,1,30.2,4,6,0.667,1,2,0.5,3,4,0.75,2,5,7,3,3,1,2,0,2,5,14,12,32.9,0,0,31,1,1,22,1,1,10,18,9,14,20,7,2,2,16,3,2,1,9,5,12,2,15,10,3,9,9,5,1,1,5,1
1642954,"Will Richard","Will",1710612744,"GWG",23,1,1,0,1,21.3,6,8,0.75,4,5,0.8,0,0,0,1,2,3,3,1,3,0,2,1,0,16,18,32.1,0,0,32,1,1,22,1,16,4,10,7,2,7,3,20,29,20,9,21,18,9,17,2,16,3,25,33,6,5,6,1,1,4,1
27899,"William Kyle III","William",1610612747,"LAL",23,1,0,1,0,12.2,1,1,1,0,0,0,0,2,0,2,1,3,0,1,0,0,0,0,3,2,-8,4.6,0,0,5,1,23,1,23,35,30,39,1,22,35,22,20,8,20,3,30,18,32,17,21,16,15,38,6,33,31,36,1,1,37,1
1642865,"Yaxel Lendeborg","Yaxel",1710612744,"GWG",23,1,1,0,1,21.8,6,6,1,4,4,1,2,2,1,0,5,5,6,4,1,1,0,2,2,19,11,36,0,0,38,1,1,22,1,14,4,18,1,2,11,1,5,8,1,27,2,6,3,1,12,4,15,10,12,3,10,1,1,1,1,1
1629015,"Zhaire Smith","Zhaire",1610612747,"LAL",27,1,0,1,0,15.8,2,4,0.5,1,2,0.5,0,1,0,1,0,1,1,1,2,0,0,2,1,5,-6,12.7,0,0,12,1,23,1,23,33,22,28,17,14,20,7,20,16,20,9,39,35,25,17,7,16,15,10,21,26,28,27,1,1,27,1
